    815.0,    6.78,   212.5
    816.0,    6.64,   216.7
    817.0,    6.88,   216.5
    818.0,    6.93,   218.7
    819.0,    6.63,   228.7
    820.0,    6.99,   227.7
    821.0,    7.62,   222.1
    822.0,    7.88,   221.5
    823.0,    8.13,   220.8
    824.0,    9.52,   209.8
    825.0,    9.74,   210.4
    826.0,   10.01,   209.8
    827.0,   11.10,   202.8
    828.0,   11.89,   200.1
    829.0,   13.16,   200.1
    830.0,   13.77,   200.5
    831.0,   13.48,   206.6
    832.0,   13.43,   211.2
    833.0,   13.05,   217.3
    834.0,   13.18,   219.1
    835.0,   13.54,   218.9
    836.0,   13.32,   222.4
    837.0,   13.16,   225.2
    838.0,   13.01,   227.7
    839.0,   12.88,   230.1
    840.0,   12.77,   232.2
    841.0,   12.66,   234.1
    842.0,   12.57,   235.7
    843.0,   12.51,   237.0
    844.0,   12.43,   238.4
    845.0,   12.36,   239.8
    846.0,   12.31,   240.8
    847.0,   12.25,   241.8
    848.0,   12.19,   243.1
    849.0,   12.12,   244.6
    850.0,   12.06,   245.7
    851.0,   12.01,   246.7
    852.0,   11.94,   248.1
    853.0,   12.21,   246.8
    854.0,   12.66,   244.0
    855.0,   12.58,   245.7
    856.0,   12.68,   245.8
    857.0,   12.78,   245.8
    858.0,   12.88,   245.9
    859.0,   12.98,   245.9
    860.0,   12.93,   246.9
    861.0,   12.89,   247.6
    862.0,   12.85,   248.5
    863.0,   12.81,   249.2
    864.0,   12.77,   250.0
    865.0,   12.74,   250.6
    866.0,   12.71,   251.1
    867.0,   12.69,   251.5
    868.0,   12.67,   251.9
    869.0,   12.64,   252.5
    870.0,   12.61,   253.1
    871.0,   12.58,   253.8
    872.0,   12.54,   254.5
    873.0,   12.52,   255.0
    874.0,   12.49,   255.6
    875.0,   12.44,   256.5
    876.0,   12.39,   257.6
    877.0,   12.34,   258.6
    878.0,   12.31,   259.4
    879.0,   12.27,   260.1
    880.0,   12.24,   260.8
    881.0,   12.21,   261.5
    882.0,   12.18,   262.0
    883.0,   12.16,   262.6
    884.0,   12.13,   263.1
    885.0,   12.10,   263.8
    886.0,   12.06,   264.6
    887.0,   12.20,   263.8
    888.0,   12.15,   264.8
    889.0,   12.11,   265.8
    890.0,   12.07,   266.7
    891.0,   12.03,   267.5
    892.0,   11.99,   268.2
    893.0,   11.96,   268.9
    894.0,   11.94,   269.4
    895.0,   11.93,   269.8
    896.0,   11.91,   270.2
    897.0,   12.54,   264.8
    898.0,   12.49,   265.7
    899.0,   12.46,   266.4
    900.0,   12.44,   266.9
    901.0,   12.41,   267.4
    902.0,   12.39,   268.0
    903.0,   12.36,   268.5
    904.0,   12.33,   269.1
    905.0,   12.31,   269.7
    906.0,   12.28,   270.3
    907.0,   12.25,   270.9
    908.0,   12.23,   271.5
    909.0,   12.36,   270.5
    910.0,   12.34,   271.1
    911.0,   12.31,   271.6
    912.0,   12.29,   272.1
    913.0,   12.27,   272.5
    914.0,   12.26,   272.9
    915.0,   12.24,   273.3
    916.0,   12.22,   273.6
    917.0,   12.21,   274.0
    918.0,   12.19,   274.4
    919.0,   12.17,   274.8
    920.0,   12.15,   275.2
    921.0,   12.14,   275.5
    922.0,   12.13,   275.8
    923.0,   12.12,   276.0
    924.0,   12.11,   276.2
    925.0,   12.10,   276.5
    926.0,   12.08,   276.9
    927.0,   12.06,   277.2
    928.0,   12.05,   277.6
    929.0,   12.03,   277.9
    930.0,   12.02,   278.3
    931.0,   12.00,   278.6
    932.0,   11.99,   278.9
    933.0,   11.98,   279.2
